20,93.73885572980974
31,25.47791231095577
31,25.47791231095577
31,25.47791231095577
31,25.660997233036365
31,0.0
31,39.74316763021758
31,25.660997233036365
31,25.660997233036365
31,76.60302174851532
31,76.60302174851532
31,76.60302174851532
31,76.60302174851532
31,76.60302174851532
31,76.60302174851532
31,76.60302174851532
31,76.60302174851532
31,76.60302174851532
31,76.60302174851532
80,99.0
80,99.0
80,99.0
80,99.0
80,99.0
80,99.0
80,99.0
80,99.0
80,89.53925481255638
80,0.0
80,0.0
80,89.53925481255638
80,0.0
80,89.53925481255638
90,93.77517686053412
90,93.77517686053412
90,93.77517686053412
90,93.77517686053412
90,93.77517686053412
10,71.41389622576153
10,71.41389622576153
10,71.41389622576153
35,86.93768382438431
75,87.2999143129085
85,91.69508687516081
90,93.77517686053412
10,71.41389622576153
100,97.73386395385604
100,97.73386395385604
100,97.73386395385604
100,97.73386395385604
50,99.99957522133823
75,87.2999143129085
25,76.18355517439639
1,28.929463230919886
1,28.929463230919886
1,28.929463230919886
1,28.929463230919886
90,93.77517686053412
90,69.82290056139995
90,38.70952790165214
90,0.0
90,93.77517686053412
90,93.77517686053412
90,93.77517686053412
90,93.77517686053412
90,93.77517686053412
90,93.77517686053412
90,93.77517686053412
90,93.77517686053412
90,93.77517686053412
90,93.77517686053412
90,93.77517686053412
90,93.77517686053412
90,93.77517686053412
90,93.77517686053412
90,93.77517686053412
90,93.77517686053412
90,93.77517686053412
35,86.93768382438431
35,86.93768382438431
35,86.93768382438431
35,86.93768382438431
35,86.93768382438431
35,0.0
35,0.0
35,99.0
35,99.0
35,99.0
35,86.93768382438431
35,86.93768382438431
35,86.93768382438431
35,0.0
35,99.0
35,86.93768382438431
85,91.69508687516081
95,95.78618323611911
95,99.0
95,0.0
95,0.0
95,0.0
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,99.0
95,99.0
95,99.0
95,99.0
95,99.0
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,39.539652781308526
95,39.539652781308526
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,99.0
95,39.539652781308526
95,39.539652781308526
95,39.539652781308526
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,71.32025095722636
25,42.2358485677213
25,99.0
25,42.2358485677213
25,42.2358485677213
25,42.2358485677213
25,99.0
25,42.2358485677213
25,99.0
25,0.0
25,99.0
25,99.0
25,99.0
25,99.0
25,99.0
25,99.0
35,99.0
35,48.197893107371925
35,48.197893107371925
55,57.552260534341976
55,99.0
55,99.0
55,99.0
55,99.0
55,77.29517632378416
55,77.29517632378416
55,99.0
55,99.0
55,0.0
55,0.0
55,57.552260534341976
55,57.552260534341976
55,57.552260534341976
55,57.552260534341976
55,57.552260534341976
55,57.552260534341976
55,57.552260534341976
55,57.552260534341976
55,57.552260534341976
55,57.552260534341976
55,57.552260534341976
55,77.29517632378416
55,99.0
95,99.0
95,95.78618323611911
95,99.0
95,99.0
95,99.0
95,99.0
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,99.0
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,0.0
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,0.0
95,0.0
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,99.0
95,71.32025095722636
95,95.78618323611911
95,95.78618323611911
1,28.929463230919886
50,99.99957522133823
50,0.0
50,99.99957522133823
50,99.99957522133823
50,99.99957522133823
50,99.99957522133823
50,99.99957522133823
50,99.99957522133823
50,99.99957522133823
50,99.99957522133823
50,99.99957522133823
50,99.99957522133823
50,99.99957522133823
50,99.99957522133823
95,99.0
95,99.0
95,99.0
95,71.32025095722636
95,99.0
95,99.0
95,71.32025095722636
95,99.0
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,95.78618323611911
95,71.32025095722636
1,11.941815538056396
1,11.941815538056396
1,11.941815538056396
350,99.0
45,53.193793929444055
